;Hand Maid May ;serie;11 + 1 ova;1 DVD;japones;espanol;HQ;MPEG-4;Ecchi;Po5i - Kaworu;;7;handmaidmay.jpg
;Shingetsutan Tsukihime - Moon Princess;serie;12 + 1 especial;1/2 DVD;japones;espanol;HQ;MPEG-4;Todo Publico;Frozen Layer;;;tsukihime.jpg
;G.T.O. - Great Teacher Onizuka ;serie;43;2 DVD;japones;espanol;HQ;MPEG-4;Comedia;Anime Underground;Tohru Fujisawa;10;gto.jpg
;Maburaho;serie;24;1 DVD;japones;espanol;HQ;MPEG-4;Shojo;Anime Underground;;7;maburaho.jpg
;Popotan;serie;12;1/2 DVD;japones;espanol;HQ;MPEG-4;Shojo;Mundo Anime;;8;popotan.jpg
;G-on Riders ;serie;13;1/2 DVD;japones;ingles;HQ;MPEG-4;Shojo;Mugen Anime;;6;g_on.jpg
;Kare Kano ;serie;26;1 DVD;japones;espanol;HQ;MPEG-4;Shojo;Xavisubs - Kaworu;Gainax;6;karekano.jpg
;Chikyu Shojo Arjuna (Director's Cut) ;serie;13;1 DVD;japones;espanol;HQ;MPEG-4;Todo Publico;Gokuraku;;8;arjuna.jpg
;Haibane Renmei - Charcoal Feathers Federation;serie;13;1/2 DVD;japones;ingles;HQ;MPEG-4;Todo Publico;Wizzu;;8;haibane.jpg
;Ufo Princess Valkyure ;serie;12;1/2 DVD;japones;ingles;HQ;MPEG-4;Shojo;Anime Empire;;;ufo_p.jpg
;Witch Hunter Robin ;serie;26;1 DVD;japones;espanol;HQ;MPEG-4;Todo Publico;Mangalords;;7;robin.jpg
;Fullmetal Panic? Fumoffu;serie;16;1/2 DVD;japones;espanol;HQ;MPEG-4;Comedia;Gokuraku;Shouji Gatou;10;fumoffu.jpg
;Abenobashi Mahou Shotengai ;serie;13;1/2 DVD;japones;espanol;HQ;MPEG-4;Comedia;Rice Box;Gainax;9;abenobashi.jpg
;.hack//DUSK - Legend of Twilight's bracelet ;serie;12;1/2 DVD;japones;ingles;HQ;MPEG-4;Shonen;Junkies;;;hackdusk.jpg
;Noir ;serie;26;1 DVD;japones;espanol;HQ;MPEG-4;Shojo?;Otaku no Power;;10;noir.jpg
;Onegai Teacher;serie;12 + 1 ova;1/2 DVD;japones;espanol;HQ;MPEG-4;Shojo;Supein Go;;8;onegaiteacher.jpg
;Mahou Tsukai Ni Taisetsu Na Koto, Someday's Dreamers;serie;12;1/2 DVD;japones;espanol;HQ;MPEG-4;Todo Publico;Royal;;9;mahou.jpg
;Hanaukyo Maid Tai ;serie;15;1/2 DVD;japones;espanol;MQ;MPEG-4;Comedia;Mangalords;;8;hanaukyo_maid_tai.jpg
;Saikano - Mi novia el arma definitiva ;serie;13;1/2 DVD;japones;espanol;HQ;MPEG-4;Shojo;Mangalords;;;saikano.jpg
;Azumanga Daioh;serie;130 (26) + 2 peliculas;1 DVD;japones;espanol;HQ;MPEG-4;Comedia;Mangalords;Kiyohiko Azuma;8;azumanga_daioh.jpg
;Ninja Scroll Tv series ;serie;13;1/2 DVD;japones;espanol;HQ;MPEG-4;Shonen;MA & AU;Tatsuo Sato;;ninjatv.jpg
;Mahoromatic ~ Automatic Maiden & Mahoromatic ~ Motto Utsukushii Mono ;serie;26 + 2 especiales;1+ DVD;japones;espanol;HQ;MPEG-4;Shojo;Mangalords;Gainax;9;mahoromatic.jpg
;Heppoko Jikken Anime: Excel Saga ;serie;26;1 DVD;japones;ingles;LQ;MPEG-4;Comedia;Slow as hell;Koushi Rikudou;10;excelsaga.jpg
;D.N.Angel ;serie;26;1 DVD;japones;espanol;HQ;MPEG-4;Shojo;Gokuraku;;9;dnangel.jpg
;Final Fantasy Unlimited ;serie;25;1 DVD;japones;ingles;MQ;MPEG-4;Shonen;Soldats;;;ffu.jpg
;DNA² ;serie;13 + 3 ova;1 DVD;japones;espanol;HQ;MPEG-4;Shojo;Tatakae no Fansub;Masakazu Katsura;8;dna2.jpg
;Pet Shop of Horrors ;serie;4;1/2 DVD;japones;ingles;HQ;MPEG-4;Shonen;;;;petshopof.jpg
;Agent Aika;serie;7;1/2 DVD;japones;ingles;MQ;MPEG-4;Ecchi;;;7;agentaika.jpg
;Ikiteru Furari;serie;16;1/2 DVD;japones;espanol;LQ;MPEG-4;Ecchi;Otaku no Power;;7;ikiteru.jpg
;Chobits ;serie;26 + 2 especiales;1+ DVD;japones;espanol;HQ;MPEG-4;Shojo;Mangalords;CLAMP;8;chobits.jpg
;Love Hina ;serie;25;1 DVD;japones;espanol;HQ;MPEG-4;Ecchi;Xavisubs;Ken Akamatsu;8;lovehina.jpg
;Love Hina Specials;serie;3;1/2 DVD;japones;espanol;HQ;MPEG-4;Ecchi;Xavisubs;Ken Akamatsu;8;lhfinalselection.jpg
;Vandread ;serie;13 + 1 ova;1/2 DVD;japones;espanol;MQ;MPEG-4;Ecchi;Sekai;;7;vandread.jpg
;Vandread The Second Stage ;serie;13;1/2 DVD;japones;espanol;HQ;MPEG-4;Ecchi;Supein Go;;;vandread2.jpg
;Full Metal Panic ;serie;24;1 DVD;japones;espanol;HQ;MPEG-4;Shonen;Gokuraku;Shouji Gatou;9;fullmetalpanic.jpg
;RahXephon;serie;26;1 DVD;japones;ingles;HQ;MPEG-4;Shonen;;;;rahxephon.jpg
;Wolf's Rain ;serie;30;1+ DVD;japones;espanol;HQ;MPEG-4;Shonen;Gokuraku;;;wolfsrain.jpg
;X ;serie;24 + 1 ova;1 DVD;japones;espanol;HQ;MPEG-4;Shojo;Mangalords;CLAMP;8;xclamptv.jpg
;Serial Experiments Lain;serie;13;1/2 DVD;japones;ingles;MQ;MPEG-4;Todo Publico;;Chiaki J. Konaka;7;lain.jpg
;Hellsing;serie;13;1/2 DVD;japones;ingles;HQ;MPEG-4;Shonen;Junkies - Soldats;Kouta Hirano;10;hellsing.jpg
;Trigun ;serie;26;1 DVD;japones;ingles;MQ;MPEG-4;Shonen;;;;trigun.jpg
